job_title,salary_usd,experience_level,country,remote_type,company_size,source,matched_occupation,automation_probability,match_score,bls_matched_title,bls_mean_salary_usd,bls_match_score,bls_total_employment,ai_risk_band
Data Analyst,85376.0,Entry,Australia,Remote,MNC,dataset_B,management analysts,0.13,64.51612903225806,budget analysts,93920.0,74.07407407407408,47170.0,Low
AI Engineer,153157.0,Entry,UK,On-site,MNC,dataset_B,civil engineers,0.019,76.92307692307692,engineers,116760.0,80.0,1746750.0,Low
AI Engineer,118841.0,Entry,USA,On-site,Startup,dataset_B,civil engineers,0.019,76.92307692307692,engineers,116760.0,80.0,1746750.0,Low
Data Engineer,108301.0,Senior,UK,Hybrid,Enterprise,dataset_B,aerospace engineers,0.017,68.75,engineers,116760.0,72.72727272727273,1746750.0,Low
Data Engineer,116948.0,Mid,Australia,On-site,MNC,dataset_B,aerospace engineers,0.017,68.75,engineers,116760.0,72.72727272727273,1746750.0,Low
Business Analyst,99655.0,Mid,India,Hybrid,Startup,dataset_B,,,0.0,budget analysts,93920.0,70.96774193548387,47170.0,Unknown
Business Analyst,125099.0,Senior,India,Remote,Medium,dataset_B,,,0.0,budget analysts,93920.0,70.96774193548387,47170.0,Unknown
Data Analyst,126535.0,Senior,Canada,Remote,Startup,dataset_B,management analysts,0.13,64.51612903225806,budget analysts,93920.0,74.07407407407408,47170.0,Low
Data Analyst,59710.0,Entry,Canada,Hybrid,Startup,dataset_B,management analysts,0.13,64.51612903225806,budget analysts,93920.0,74.07407407407408,47170.0,Low
AI Engineer,109853.0,Entry,UK,Remote,MNC,dataset_B,civil engineers,0.019,76.92307692307692,engineers,116760.0,80.0,1746750.0,Low
Data Analyst,84228.0,Entry,UK,Hybrid,MNC,dataset_B,management analysts,0.13,64.51612903225806,budget analysts,93920.0,74.07407407407408,47170.0,Low
Business Analyst,99892.0,Mid,Singapore,Remote,Enterprise,dataset_B,,,0.0,budget analysts,93920.0,70.96774193548387,47170.0,Unknown
AI Engineer,125894.0,Entry,Canada,On-site,Startup,dataset_B,civil engineers,0.019,76.92307692307692,engineers,116760.0,80.0,1746750.0,Low
Data Analyst,77330.0,Entry,Singapore,Remote,Medium,dataset_B,management analysts,0.13,64.51612903225806,budget analysts,93920.0,74.07407407407408,47170.0,Low
AI Engineer,103720.0,Entry,India,On-site,Medium,dataset_B,civil engineers,0.019,76.92307692307692,engineers,116760.0,80.0,1746750.0,Low
Data Engineer,139054.0,Senior,India,Hybrid,MNC,dataset_B,aerospace engineers,0.017,68.75,engineers,116760.0,72.72727272727273,1746750.0,Low
Data Scientist,84399.0,Entry,USA,On-site,MNC,dataset_B,medical scientists,0.005,75.0,data scientists,124590.0,96.55172413793103,233440.0,Low
Data Engineer,65113.0,Entry,Australia,On-site,Enterprise,dataset_B,aerospace engineers,0.017,68.75,engineers,116760.0,72.72727272727273,1746750.0,Low
AI Engineer,145496.0,Mid,Singapore,Remote,Enterprise,dataset_B,civil engineers,0.019,76.92307692307692,engineers,116760.0,80.0,1746750.0,Low
Data Scientist,124413.0,Senior,UK,Hybrid,Enterprise,dataset_B,medical scientists,0.005,75.0,data scientists,124590.0,96.55172413793103,233440.0,Low
Machine Learning Engineer,194486.0,Senior,Singapore,Remote,MNC,dataset_B,mechanical engineers,0.011,62.22222222222222,,,0.0,,Low
Data Engineer,83066.0,Mid,Canada,On-site,Startup,dataset_B,aerospace engineers,0.017,68.75,engineers,116760.0,72.72727272727273,1746750.0,Low
Machine Learning Engineer,153055.0,Senior,UK,Hybrid,Enterprise,dataset_B,mechanical engineers,0.011,62.22222222222222,,,0.0,,Low
Data Analyst,64438.0,Entry,India,Remote,Medium,dataset_B,management analysts,0.13,64.51612903225806,budget analysts,93920.0,74.07407407407408,47170.0,Low
Business Analyst,76565.0,Entry,India,On-site,Medium,dataset_B,,,0.0,budget analysts,93920.0,70.96774193548387,47170.0,Unknown
Data Analyst,101824.0,Mid,India,Remote,Medium,dataset_B,management analysts,0.13,64.51612903225806,budget analysts,93920.0,74.07407407407408,47170.0,Low
Business Analyst,89113.0,Mid,India,On-site,Enterprise,dataset_B,,,0.0,budget analysts,93920.0,70.96774193548387,47170.0,Unknown
Data Scientist,113268.0,Mid,India,On-site,Startup,dataset_B,medical scientists,0.005,75.0,data scientists,124590.0,96.55172413793103,233440.0,Low
Data Engineer,103005.0,Mid,UK,On-site,MNC,dataset_B,aerospace engineers,0.017,68.75,engineers,116760.0,72.72727272727273,1746750.0,Low
Data Engineer,85688.0,Mid,UK,Hybrid,Enterprise,dataset_B,aerospace engineers,0.017,68.75,engineers,116760.0,72.72727272727273,1746750.0,Low
Machine Learning Engineer,123639.0,Entry,India,Remote,Enterprise,dataset_B,mechanical engineers,0.011,62.22222222222222,,,0.0,,Low
Data Analyst,104341.0,Mid,UK,On-site,Startup,dataset_B,management analysts,0.13,64.51612903225806,budget analysts,93920.0,74.07407407407408,47170.0,Low
Business Analyst,102483.0,Mid,India,On-site,MNC,dataset_B,,,0.0,budget analysts,93920.0,70.96774193548387,47170.0,Unknown
Data Scientist,66494.0,Entry,Singapore,Hybrid,Startup,dataset_B,medical scientists,0.005,75.0,data scientists,124590.0,96.55172413793103,233440.0,Low
Data Scientist,109954.0,Mid,Germany,On-site,Medium,dataset_B,medical scientists,0.005,75.0,data scientists,124590.0,96.55172413793103,233440.0,Low
AI Engineer,153427.0,Entry,Singapore,Hybrid,MNC,dataset_B,civil engineers,0.019,76.92307692307692,engineers,116760.0,80.0,1746750.0,Low
Business Analyst,114336.0,Senior,Germany,On-site,Enterprise,dataset_B,,,0.0,budget analysts,93920.0,70.96774193548387,47170.0,Unknown
AI Engineer,155385.0,Mid,USA,Hybrid,Enterprise,dataset_B,civil engineers,0.019,76.92307692307692,engineers,116760.0,80.0,1746750.0,Low
Business Analyst,103095.0,Mid,Canada,Hybrid,Medium,dataset_B,,,0.0,budget analysts,93920.0,70.96774193548387,47170.0,Unknown
Business Analyst,124793.0,Senior,India,Hybrid,Enterprise,dataset_B,,,0.0,budget analysts,93920.0,70.96774193548387,47170.0,Unknown
Data Scientist,89351.0,Mid,Germany,Hybrid,Enterprise,dataset_B,medical scientists,0.005,75.0,data scientists,124590.0,96.55172413793103,233440.0,Low
AI Engineer,128472.0,Mid,USA,Remote,Medium,dataset_B,civil engineers,0.019,76.92307692307692,engineers,116760.0,80.0,1746750.0,Low
Business Analyst,105709.0,Mid,Canada,Remote,MNC,dataset_B,,,0.0,budget analysts,93920.0,70.96774193548387,47170.0,Unknown
Data Engineer,125335.0,Senior,Canada,Hybrid,Startup,dataset_B,aerospace engineers,0.017,68.75,engineers,116760.0,72.72727272727273,1746750.0,Low
Business Analyst,121268.0,Senior,Canada,Remote,Startup,dataset_B,,,0.0,budget analysts,93920.0,70.96774193548387,47170.0,Unknown
Machine Learning Engineer,157000.0,Senior,Canada,Remote,Enterprise,dataset_B,mechanical engineers,0.011,62.22222222222222,,,0.0,,Low
Data Analyst,102009.0,Senior,Australia,On-site,Startup,dataset_B,management analysts,0.13,64.51612903225806,budget analysts,93920.0,74.07407407407408,47170.0,Low
Business Analyst,87437.0,Entry,Australia,Hybrid,Medium,dataset_B,,,0.0,budget analysts,93920.0,70.96774193548387,47170.0,Unknown
Data Scientist,115582.0,Senior,Canada,On-site,Medium,dataset_B,medical scientists,0.005,75.0,data scientists,124590.0,96.55172413793103,233440.0,Low
Machine Learning Engineer,155017.0,Senior,Singapore,Remote,MNC,dataset_B,mechanical engineers,0.011,62.22222222222222,,,0.0,,Low
Data Scientist,145681.0,Senior,Germany,Hybrid,MNC,dataset_B,medical scientists,0.005,75.0,data scientists,124590.0,96.55172413793103,233440.0,Low
Business Analyst,112901.0,Senior,UK,On-site,Startup,dataset_B,,,0.0,budget analysts,93920.0,70.96774193548387,47170.0,Unknown
Data Analyst,131480.0,Senior,Germany,On-site,MNC,dataset_B,management analysts,0.13,64.51612903225806,budget analysts,93920.0,74.07407407407408,47170.0,Low
Data Engineer,84004.0,Entry,India,Remote,MNC,dataset_B,aerospace engineers,0.017,68.75,engineers,116760.0,72.72727272727273,1746750.0,Low
Data Scientist,127155.0,Senior,Canada,Remote,Startup,dataset_B,medical scientists,0.005,75.0,data scientists,124590.0,96.55172413793103,233440.0,Low
Machine Learning Engineer,151379.0,Mid,India,Remote,MNC,dataset_B,mechanical engineers,0.011,62.22222222222222,,,0.0,,Low
Data Analyst,87008.0,Mid,USA,Hybrid,Medium,dataset_B,management analysts,0.13,64.51612903225806,budget analysts,93920.0,74.07407407407408,47170.0,Low
Machine Learning Engineer,181890.0,Senior,India,Remote,MNC,dataset_B,mechanical engineers,0.011,62.22222222222222,,,0.0,,Low
Data Analyst,108809.0,Mid,USA,Hybrid,Startup,dataset_B,management analysts,0.13,64.51612903225806,budget analysts,93920.0,74.07407407407408,47170.0,Low
Data Scientist,95027.0,Mid,Singapore,Remote,Medium,dataset_B,medical scientists,0.005,75.0,data scientists,124590.0,96.55172413793103,233440.0,Low
Data Scientist,82694.0,Entry,USA,Hybrid,Startup,dataset_B,medical scientists,0.005,75.0,data scientists,124590.0,96.55172413793103,233440.0,Low
Data Scientist,110368.0,Senior,India,Remote,Medium,dataset_B,medical scientists,0.005,75.0,data scientists,124590.0,96.55172413793103,233440.0,Low
Machine Learning Engineer,141622.0,Mid,USA,On-site,Startup,dataset_B,mechanical engineers,0.011,62.22222222222222,,,0.0,,Low
AI Engineer,121427.0,Mid,Germany,Remote,Medium,dataset_B,civil engineers,0.019,76.92307692307692,engineers,116760.0,80.0,1746750.0,Low
Business Analyst,137510.0,Senior,USA,On-site,Enterprise,dataset_B,,,0.0,budget analysts,93920.0,70.96774193548387,47170.0,Unknown
Data Scientist,138388.0,Senior,Germany,On-site,MNC,dataset_B,medical scientists,0.005,75.0,data scientists,124590.0,96.55172413793103,233440.0,Low
Machine Learning Engineer,129236.0,Mid,Germany,Remote,Enterprise,dataset_B,mechanical engineers,0.011,62.22222222222222,,,0.0,,Low
Data Analyst,98646.0,Entry,USA,Hybrid,MNC,dataset_B,management analysts,0.13,64.51612903225806,budget analysts,93920.0,74.07407407407408,47170.0,Low
Data Analyst,141937.0,Senior,USA,Hybrid,Startup,dataset_B,management analysts,0.13,64.51612903225806,budget analysts,93920.0,74.07407407407408,47170.0,Low
Business Analyst,109723.0,Senior,UK,Remote,Startup,dataset_B,,,0.0,budget analysts,93920.0,70.96774193548387,47170.0,Unknown
Data Scientist,53150.0,Entry,Australia,Hybrid,Medium,dataset_B,medical scientists,0.005,75.0,data scientists,124590.0,96.55172413793103,233440.0,Low
Data Scientist,93678.0,Mid,UK,Remote,Startup,dataset_B,medical scientists,0.005,75.0,data scientists,124590.0,96.55172413793103,233440.0,Low
Data Scientist,70340.0,Mid,Australia,Hybrid,Medium,dataset_B,medical scientists,0.005,75.0,data scientists,124590.0,96.55172413793103,233440.0,Low
Data Analyst,149760.0,Senior,Australia,On-site,MNC,dataset_B,management analysts,0.13,64.51612903225806,budget analysts,93920.0,74.07407407407408,47170.0,Low
Machine Learning Engineer,105910.0,Entry,Australia,On-site,Startup,dataset_B,mechanical engineers,0.011,62.22222222222222,,,0.0,,Low
Machine Learning Engineer,154345.0,Entry,Australia,Remote,MNC,dataset_B,mechanical engineers,0.011,62.22222222222222,,,0.0,,Low
Machine Learning Engineer,128303.0,Mid,India,On-site,Enterprise,dataset_B,mechanical engineers,0.011,62.22222222222222,,,0.0,,Low
Machine Learning Engineer,138179.0,Mid,Germany,Hybrid,MNC,dataset_B,mechanical engineers,0.011,62.22222222222222,,,0.0,,Low
AI Engineer,102710.0,Entry,UK,On-site,Enterprise,dataset_B,civil engineers,0.019,76.92307692307692,engineers,116760.0,80.0,1746750.0,Low
Data Engineer,121444.0,Mid,Canada,On-site,MNC,dataset_B,aerospace engineers,0.017,68.75,engineers,116760.0,72.72727272727273,1746750.0,Low
Data Analyst,67063.0,Entry,Canada,On-site,Startup,dataset_B,management analysts,0.13,64.51612903225806,budget analysts,93920.0,74.07407407407408,47170.0,Low
Data Analyst,125369.0,Senior,UK,On-site,MNC,dataset_B,management analysts,0.13,64.51612903225806,budget analysts,93920.0,74.07407407407408,47170.0,Low
Machine Learning Engineer,154516.0,Senior,India,Hybrid,Enterprise,dataset_B,mechanical engineers,0.011,62.22222222222222,,,0.0,,Low
AI Engineer,132675.0,Mid,India,On-site,Startup,dataset_B,civil engineers,0.019,76.92307692307692,engineers,116760.0,80.0,1746750.0,Low
AI Engineer,126406.0,Mid,Singapore,Remote,Enterprise,dataset_B,civil engineers,0.019,76.92307692307692,engineers,116760.0,80.0,1746750.0,Low
Data Engineer,90821.0,Entry,USA,Remote,MNC,dataset_B,aerospace engineers,0.017,68.75,engineers,116760.0,72.72727272727273,1746750.0,Low
Data Scientist,106743.0,Mid,USA,On-site,MNC,dataset_B,medical scientists,0.005,75.0,data scientists,124590.0,96.55172413793103,233440.0,Low
Machine Learning Engineer,115061.0,Entry,India,On-site,Startup,dataset_B,mechanical engineers,0.011,62.22222222222222,,,0.0,,Low
Machine Learning Engineer,124802.0,Entry,Germany,On-site,MNC,dataset_B,mechanical engineers,0.011,62.22222222222222,,,0.0,,Low
AI Engineer,128055.0,Entry,Canada,On-site,Enterprise,dataset_B,civil engineers,0.019,76.92307692307692,engineers,116760.0,80.0,1746750.0,Low
Machine Learning Engineer,140509.0,Entry,Germany,Remote,MNC,dataset_B,mechanical engineers,0.011,62.22222222222222,,,0.0,,Low
AI Engineer,161920.0,Senior,USA,Hybrid,Enterprise,dataset_B,civil engineers,0.019,76.92307692307692,engineers,116760.0,80.0,1746750.0,Low
AI Engineer,104242.0,Entry,Australia,Hybrid,Medium,dataset_B,civil engineers,0.019,76.92307692307692,engineers,116760.0,80.0,1746750.0,Low
Business Analyst,119672.0,Senior,Canada,On-site,Medium,dataset_B,,,0.0,budget analysts,93920.0,70.96774193548387,47170.0,Unknown
Machine Learning Engineer,93281.0,Entry,Germany,Remote,Startup,dataset_B,mechanical engineers,0.011,62.22222222222222,,,0.0,,Low
Machine Learning Engineer,103047.0,Entry,Germany,Remote,Enterprise,dataset_B,mechanical engineers,0.011,62.22222222222222,,,0.0,,Low
Business Analyst,87198.0,Entry,USA,Remote,Medium,dataset_B,,,0.0,budget analysts,93920.0,70.96774193548387,47170.0,Unknown
Data Analyst,114672.0,Senior,India,Remote,Startup,dataset_B,management analysts,0.13,64.51612903225806,budget analysts,93920.0,74.07407407407408,47170.0,Low
Data Scientist,123987.0,Senior,Australia,On-site,MNC,dataset_B,medical scientists,0.005,75.0,data scientists,124590.0,96.55172413793103,233440.0,Low
Machine Learning Engineer,140123.0,Mid,UK,Remote,Startup,dataset_B,mechanical engineers,0.011,62.22222222222222,,,0.0,,Low
Data Analyst,60855.0,Entry,Canada,Remote,Startup,dataset_B,management analysts,0.13,64.51612903225806,budget analysts,93920.0,74.07407407407408,47170.0,Low
AI Engineer,163570.0,Senior,Singapore,On-site,Enterprise,dataset_B,civil engineers,0.019,76.92307692307692,engineers,116760.0,80.0,1746750.0,Low
AI Engineer,154227.0,Mid,Canada,Hybrid,Enterprise,dataset_B,civil engineers,0.019,76.92307692307692,engineers,116760.0,80.0,1746750.0,Low
Data Analyst,92802.0,Entry,Singapore,On-site,Enterprise,dataset_B,management analysts,0.13,64.51612903225806,budget analysts,93920.0,74.07407407407408,47170.0,Low
AI Engineer,136681.0,Mid,Germany,On-site,Startup,dataset_B,civil engineers,0.019,76.92307692307692,engineers,116760.0,80.0,1746750.0,Low
Business Analyst,63482.0,Entry,Singapore,On-site,Startup,dataset_B,,,0.0,budget analysts,93920.0,70.96774193548387,47170.0,Unknown
Data Scientist,97897.0,Entry,Canada,Remote,MNC,dataset_B,medical scientists,0.005,75.0,data scientists,124590.0,96.55172413793103,233440.0,Low
Data Analyst,85796.0,Entry,Germany,Remote,MNC,dataset_B,management analysts,0.13,64.51612903225806,budget analysts,93920.0,74.07407407407408,47170.0,Low
AI Engineer,169727.0,Senior,Singapore,Hybrid,MNC,dataset_B,civil engineers,0.019,76.92307692307692,engineers,116760.0,80.0,1746750.0,Low
Machine Learning Engineer,166539.0,Senior,UK,Remote,Startup,dataset_B,mechanical engineers,0.011,62.22222222222222,,,0.0,,Low
Data Engineer,73023.0,Entry,Australia,Hybrid,Medium,dataset_B,aerospace engineers,0.017,68.75,engineers,116760.0,72.72727272727273,1746750.0,Low
Data Engineer,50724.0,Entry,USA,Remote,Medium,dataset_B,aerospace engineers,0.017,68.75,engineers,116760.0,72.72727272727273,1746750.0,Low
Data Analyst,78498.0,Entry,Germany,Remote,Startup,dataset_B,management analysts,0.13,64.51612903225806,budget analysts,93920.0,74.07407407407408,47170.0,Low
AI Engineer,128080.0,Entry,USA,Hybrid,Medium,dataset_B,civil engineers,0.019,76.92307692307692,engineers,116760.0,80.0,1746750.0,Low
Data Scientist,65508.0,Entry,Australia,On-site,Medium,dataset_B,medical scientists,0.005,75.0,data scientists,124590.0,96.55172413793103,233440.0,Low
Data Analyst,93989.0,Entry,Germany,On-site,MNC,dataset_B,management analysts,0.13,64.51612903225806,budget analysts,93920.0,74.07407407407408,47170.0,Low
Data Scientist,87535.0,Mid,Germany,On-site,Enterprise,dataset_B,medical scientists,0.005,75.0,data scientists,124590.0,96.55172413793103,233440.0,Low
Data Scientist,71116.0,Entry,Singapore,Hybrid,Enterprise,dataset_B,medical scientists,0.005,75.0,data scientists,124590.0,96.55172413793103,233440.0,Low
Business Analyst,112520.0,Senior,Germany,Remote,Enterprise,dataset_B,,,0.0,budget analysts,93920.0,70.96774193548387,47170.0,Unknown
Data Engineer,49909.0,Entry,Germany,Hybrid,Enterprise,dataset_B,aerospace engineers,0.017,68.75,engineers,116760.0,72.72727272727273,1746750.0,Low
Data Analyst,66486.0,Entry,India,Hybrid,Startup,dataset_B,management analysts,0.13,64.51612903225806,budget analysts,93920.0,74.07407407407408,47170.0,Low
Data Scientist,120034.0,Mid,Germany,On-site,MNC,dataset_B,medical scientists,0.005,75.0,data scientists,124590.0,96.55172413793103,233440.0,Low
Data Scientist,108721.0,Entry,UK,On-site,MNC,dataset_B,medical scientists,0.005,75.0,data scientists,124590.0,96.55172413793103,233440.0,Low
Machine Learning Engineer,172269.0,Mid,India,On-site,MNC,dataset_B,mechanical engineers,0.011,62.22222222222222,,,0.0,,Low
Data Analyst,47170.0,Entry,UK,On-site,Startup,dataset_B,management analysts,0.13,64.51612903225806,budget analysts,93920.0,74.07407407407408,47170.0,Low
Data Engineer,123803.0,Senior,UK,Remote,Enterprise,dataset_B,aerospace engineers,0.017,68.75,engineers,116760.0,72.72727272727273,1746750.0,Low
Data Analyst,55215.0,Entry,UK,Remote,Startup,dataset_B,management analysts,0.13,64.51612903225806,budget analysts,93920.0,74.07407407407408,47170.0,Low
Data Analyst,59560.0,Entry,UK,Hybrid,Medium,dataset_B,management analysts,0.13,64.51612903225806,budget analysts,93920.0,74.07407407407408,47170.0,Low
Business Analyst,125378.0,Senior,Germany,On-site,Startup,dataset_B,,,0.0,budget analysts,93920.0,70.96774193548387,47170.0,Unknown
Data Scientist,90113.0,Entry,Australia,On-site,Medium,dataset_B,medical scientists,0.005,75.0,data scientists,124590.0,96.55172413793103,233440.0,Low
AI Engineer,121144.0,Entry,USA,Remote,Medium,dataset_B,civil engineers,0.019,76.92307692307692,engineers,116760.0,80.0,1746750.0,Low
Data Scientist,105310.0,Entry,India,Hybrid,MNC,dataset_B,medical scientists,0.005,75.0,data scientists,124590.0,96.55172413793103,233440.0,Low
Data Analyst,113155.0,Senior,Germany,Hybrid,Medium,dataset_B,management analysts,0.13,64.51612903225806,budget analysts,93920.0,74.07407407407408,47170.0,Low
Data Analyst,70095.0,Entry,Australia,On-site,Enterprise,dataset_B,management analysts,0.13,64.51612903225806,budget analysts,93920.0,74.07407407407408,47170.0,Low
Business Analyst,78708.0,Entry,USA,Remote,Medium,dataset_B,,,0.0,budget analysts,93920.0,70.96774193548387,47170.0,Unknown
Data Engineer,107264.0,Mid,Germany,On-site,Enterprise,dataset_B,aerospace engineers,0.017,68.75,engineers,116760.0,72.72727272727273,1746750.0,Low
Business Analyst,98261.0,Senior,Singapore,Remote,Startup,dataset_B,,,0.0,budget analysts,93920.0,70.96774193548387,47170.0,Unknown
Data Engineer,62236.0,Entry,USA,On-site,Medium,dataset_B,aerospace engineers,0.017,68.75,engineers,116760.0,72.72727272727273,1746750.0,Low
Business Analyst,105554.0,Senior,Singapore,Hybrid,Startup,dataset_B,,,0.0,budget analysts,93920.0,70.96774193548387,47170.0,Unknown
AI Engineer,155679.0,Mid,Singapore,Remote,MNC,dataset_B,civil engineers,0.019,76.92307692307692,engineers,116760.0,80.0,1746750.0,Low
Business Analyst,127275.0,Senior,India,Remote,Enterprise,dataset_B,,,0.0,budget analysts,93920.0,70.96774193548387,47170.0,Unknown
Data Engineer,73847.0,Entry,USA,Hybrid,Enterprise,dataset_B,aerospace engineers,0.017,68.75,engineers,116760.0,72.72727272727273,1746750.0,Low
Data Scientist,122125.0,Mid,Singapore,Hybrid,MNC,dataset_B,medical scientists,0.005,75.0,data scientists,124590.0,96.55172413793103,233440.0,Low
Data Analyst,79352.0,Entry,Canada,On-site,Medium,dataset_B,management analysts,0.13,64.51612903225806,budget analysts,93920.0,74.07407407407408,47170.0,Low
Data Scientist,110413.0,Mid,USA,Remote,MNC,dataset_B,medical scientists,0.005,75.0,data scientists,124590.0,96.55172413793103,233440.0,Low
Data Engineer,84919.0,Mid,India,On-site,Medium,dataset_B,aerospace engineers,0.017,68.75,engineers,116760.0,72.72727272727273,1746750.0,Low
Data Scientist,109519.0,Senior,USA,Remote,Medium,dataset_B,medical scientists,0.005,75.0,data scientists,124590.0,96.55172413793103,233440.0,Low
Machine Learning Engineer,134340.0,Entry,USA,Hybrid,Startup,dataset_B,mechanical engineers,0.011,62.22222222222222,,,0.0,,Low
Data Engineer,76286.0,Entry,India,Hybrid,Enterprise,dataset_B,aerospace engineers,0.017,68.75,engineers,116760.0,72.72727272727273,1746750.0,Low
Machine Learning Engineer,132576.0,Entry,India,Remote,MNC,dataset_B,mechanical engineers,0.011,62.22222222222222,,,0.0,,Low
AI Engineer,105141.0,Entry,USA,Hybrid,Enterprise,dataset_B,civil engineers,0.019,76.92307692307692,engineers,116760.0,80.0,1746750.0,Low
Data Scientist,114036.0,Senior,Australia,On-site,Medium,dataset_B,medical scientists,0.005,75.0,data scientists,124590.0,96.55172413793103,233440.0,Low
AI Engineer,144907.0,Mid,USA,Remote,Startup,dataset_B,civil engineers,0.019,76.92307692307692,engineers,116760.0,80.0,1746750.0,Low
Data Analyst,58495.0,Entry,UK,Remote,Startup,dataset_B,management analysts,0.13,64.51612903225806,budget analysts,93920.0,74.07407407407408,47170.0,Low
AI Engineer,176323.0,Senior,Singapore,On-site,Enterprise,dataset_B,civil engineers,0.019,76.92307692307692,engineers,116760.0,80.0,1746750.0,Low
Data Engineer,95633.0,Entry,Germany,Remote,MNC,dataset_B,aerospace engineers,0.017,68.75,engineers,116760.0,72.72727272727273,1746750.0,Low
Data Analyst,129227.0,Senior,UK,Hybrid,Enterprise,dataset_B,management analysts,0.13,64.51612903225806,budget analysts,93920.0,74.07407407407408,47170.0,Low
Business Analyst,85673.0,Entry,Singapore,On-site,MNC,dataset_B,,,0.0,budget analysts,93920.0,70.96774193548387,47170.0,Unknown
Data Analyst,86309.0,Entry,UK,On-site,Startup,dataset_B,management analysts,0.13,64.51612903225806,budget analysts,93920.0,74.07407407407408,47170.0,Low
Data Engineer,77487.0,Entry,Singapore,Hybrid,MNC,dataset_B,aerospace engineers,0.017,68.75,engineers,116760.0,72.72727272727273,1746750.0,Low
Data Analyst,109263.0,Mid,UK,On-site,MNC,dataset_B,management analysts,0.13,64.51612903225806,budget analysts,93920.0,74.07407407407408,47170.0,Low
Machine Learning Engineer,150379.0,Senior,India,On-site,Medium,dataset_B,mechanical engineers,0.011,62.22222222222222,,,0.0,,Low
Data Analyst,139289.0,Senior,USA,Hybrid,MNC,dataset_B,management analysts,0.13,64.51612903225806,budget analysts,93920.0,74.07407407407408,47170.0,Low
Data Scientist,76801.0,Mid,Germany,Remote,Medium,dataset_B,medical scientists,0.005,75.0,data scientists,124590.0,96.55172413793103,233440.0,Low
Business Analyst,144100.0,Senior,USA,Hybrid,Startup,dataset_B,,,0.0,budget analysts,93920.0,70.96774193548387,47170.0,Unknown
Machine Learning Engineer,131287.0,Entry,Australia,On-site,Medium,dataset_B,mechanical engineers,0.011,62.22222222222222,,,0.0,,Low
AI Engineer,137285.0,Mid,Singapore,On-site,Enterprise,dataset_B,civil engineers,0.019,76.92307692307692,engineers,116760.0,80.0,1746750.0,Low
Data Engineer,64764.0,Entry,Singapore,Remote,Medium,dataset_B,aerospace engineers,0.017,68.75,engineers,116760.0,72.72727272727273,1746750.0,Low
Machine Learning Engineer,113721.0,Mid,Singapore,On-site,Startup,dataset_B,mechanical engineers,0.011,62.22222222222222,,,0.0,,Low
Data Scientist,96205.0,Entry,USA,Hybrid,MNC,dataset_B,medical scientists,0.005,75.0,data scientists,124590.0,96.55172413793103,233440.0,Low
Data Scientist,84738.0,Mid,UK,Hybrid,Medium,dataset_B,medical scientists,0.005,75.0,data scientists,124590.0,96.55172413793103,233440.0,Low
Data Analyst,125276.0,Senior,Australia,On-site,Medium,dataset_B,management analysts,0.13,64.51612903225806,budget analysts,93920.0,74.07407407407408,47170.0,Low
Machine Learning Engineer,111483.0,Mid,USA,Remote,Enterprise,dataset_B,mechanical engineers,0.011,62.22222222222222,,,0.0,,Low
Data Scientist,139769.0,Senior,India,Hybrid,MNC,dataset_B,medical scientists,0.005,75.0,data scientists,124590.0,96.55172413793103,233440.0,Low
Data Engineer,103959.0,Mid,Australia,Remote,Medium,dataset_B,aerospace engineers,0.017,68.75,engineers,116760.0,72.72727272727273,1746750.0,Low
Data Scientist,124969.0,Senior,Singapore,Hybrid,Enterprise,dataset_B,medical scientists,0.005,75.0,data scientists,124590.0,96.55172413793103,233440.0,Low
Data Analyst,59431.0,Entry,Germany,Remote,Medium,dataset_B,management analysts,0.13,64.51612903225806,budget analysts,93920.0,74.07407407407408,47170.0,Low
Business Analyst,126247.0,Senior,Australia,On-site,MNC,dataset_B,,,0.0,budget analysts,93920.0,70.96774193548387,47170.0,Unknown
AI Engineer,148450.0,Senior,Canada,On-site,Medium,dataset_B,civil engineers,0.019,76.92307692307692,engineers,116760.0,80.0,1746750.0,Low
Data Engineer,66347.0,Entry,Canada,Hybrid,MNC,dataset_B,aerospace engineers,0.017,68.75,engineers,116760.0,72.72727272727273,1746750.0,Low
Machine Learning Engineer,155072.0,Senior,UK,Remote,MNC,dataset_B,mechanical engineers,0.011,62.22222222222222,,,0.0,,Low
Business Analyst,152920.0,Senior,Singapore,Remote,MNC,dataset_B,,,0.0,budget analysts,93920.0,70.96774193548387,47170.0,Unknown
Machine Learning Engineer,114224.0,Entry,Singapore,On-site,MNC,dataset_B,mechanical engineers,0.011,62.22222222222222,,,0.0,,Low
Business Analyst,101783.0,Mid,UK,Hybrid,Startup,dataset_B,,,0.0,budget analysts,93920.0,70.96774193548387,47170.0,Unknown
AI Engineer,153675.0,Entry,UK,Remote,MNC,dataset_B,civil engineers,0.019,76.92307692307692,engineers,116760.0,80.0,1746750.0,Low
AI Engineer,152587.0,Mid,Australia,On-site,MNC,dataset_B,civil engineers,0.019,76.92307692307692,engineers,116760.0,80.0,1746750.0,Low
Data Scientist,89332.0,Mid,UK,Hybrid,Enterprise,dataset_B,medical scientists,0.005,75.0,data scientists,124590.0,96.55172413793103,233440.0,Low
Data Analyst,102612.0,Mid,Canada,Remote,Medium,dataset_B,management analysts,0.13,64.51612903225806,budget analysts,93920.0,74.07407407407408,47170.0,Low
